Unix_Timestamp,Usage_KWH
1718563500,2.724
1718564400,2.47
1718565300,2.426
1718566200,2.324
1718567100,2.351
1718568000,2.128
1718568900,2.404
1718569800,2.21
1718570700,2.04
1718571600,1.983
1718572500,1.66
1718573400,1.581
1718574300,1.733
1718575200,1.678
1718576100,1.894
1718577000,1.986
1718577900,1.396
1718578800,0.903
1718579700,0.695
1718580600,0.759
1718581500,0.6
1718582400,0.596
1718583300,2.985
1718584200,3.448
1718585100,3.471
1718586000,3.534
1718586900,3.356
1718587800,0.728
1718588700,0.693
1718589600,0.505
1718590500,0.514
1718591400,0.566
1718592300,0.522
1718593200,0.525
1718594100,0.47
1718595000,0.593
1718595900,0.537
1718596800,0.569
1718597700,0.533
1718598600,0.56
1718599500,0.531
1718600400,0.512
1718601300,0.544
1718602200,0.467
1718603100,0.515
1718604000,0.468
1718604900,0.54
1718605800,0.483
1718606700,0.493
1718607600,0.778
1718608500,0.549
1718609400,0.798
1718610300,1.201
1718611200,1.349
1718612100,1.146
1718613000,1.191
1718613900,1.403
1718614800,1.646
1718615700,1.469
1718616600,1.256
1718617500,1.377
1718618400,1.3
1718619300,1.574
1718620200,1.892
1718621100,1.485
1718622000,1.174
1718622900,1.127
1718623800,1.141
1718624700,1.083
1718625600,1.176
1718626500,1.147
1718627400,1.142
1718628300,1.25
1718629200,1.91
1718630100,2.195
1718631000,2.006
1718631900,1.967
1718632800,1.937
1718633700,2.111
1718634600,2.097
1718635500,1.734
1718636400,1.527
1718637300,1.241
1718638200,1.667
1718639100,1.606
1718640000,1.596
1718640900,1.726
1718641800,1.812
1718642700,1.784
1718643600,2.622
1718644500,2.451
1718645400,2.094
1718646300,1.887
1718647200,1.369
1718648100,1.557
1718649000,1.321
1718649900,1.235
1718650800,1.264
1718651700,3.246
1718652600,3.935
1718653500,3.989
1718654400,4.057
1718655300,3.986
1718656200,4.058
1718657100,4.106
1718658000,3.646
1718658900,1.312
1718659800,0.982
1718660700,0.847
1718661600,0.63
1718662500,0.651
1718663400,1.051
1718664300,0.753
1718665200,1.588
1718666100,3.441
1718667000,3.497
1718667900,1.161
1718668800,0.533
1718669700,0.494
1718670600,0.728
1718671500,0.716
1718672400,0.757
1718673300,0.767
1718674200,0.542
1718675100,0.599
1718676000,0.547
1718676900,0.586
1718677800,0.506
1718678700,0.495
1718679600,0.507
1718680500,0.609
1718681400,0.541
1718682300,0.433
1718683200,0.426
1718684100,0.401
1718685000,0.503
1718685900,0.429
1718686800,0.438
1718687700,0.376
1718688600,0.485
1718689500,0.426
1718690400,0.426
1718691300,0.456
1718692200,0.47
1718693100,0.482
1718694000,0.834
1718694900,0.862
1718695800,1.248
1718696700,1.096
1718697600,1.009
1718698500,0.655
1718699400,0.598
1718700300,0.682
1718701200,0.659
1718702100,0.687
1718703000,1.266
1718703900,0.997
1718704800,0.512
1718705700,0.414
1718706600,0.333
1718707500,0.429
1718708400,0.402
1718709300,0.702
1718710200,1.382
1718711100,1.164
1718712000,1.157
1718712900,1.27
1718713800,1.765
1718714700,1.972
1718715600,1.816
1718716500,1.684
1718717400,1.969
1718718300,1.736
1718719200,1.84
1718720100,1.944
1718721000,1.93
1718721900,1.988
1718722800,1.95
1718723700,1.704
1718724600,1.374
1718725500,1.64
1718726400,1.87
1718727300,1.884
1718728200,1.883
1718729100,1.838
1718730000,1.92
1718730900,2.344
1718731800,2.375
1718732700,2.279
1718733600,2.444
1718734500,2.308
1718735400,2.024
1718736300,2.216
1718737200,3.107
1718738100,2.748
1718739000,2.234
1718739900,2.051
1718740800,2.36
1718741700,2.252
1718742600,2.25
1718743500,2.08
1718744400,2.153
1718745300,2.254
1718746200,2.282
1718747100,2.264
1718748000,2.208
1718748900,1.756
1718749800,1.636
1718750700,1.699
1718751600,1.623
1718752500,1.645
1718753400,1.623
1718754300,1.555
1718755200,1.57
1718756100,1.316
1718757000,0.581
1718757900,0.59
1718758800,0.58
1718759700,0.693
1718760600,0.536
1718761500,0.566
1718762400,0.556
1718763300,0.59
1718764200,0.565
1718765100,0.548
1718766000,0.505
1718766900,0.519
1718767800,0.581
1718768700,0.487
1718769600,0.517
1718770500,0.532
1718771400,0.551
1718772300,0.506
1718773200,0.513
1718774100,0.491
1718775000,0.548
1718775900,0.594
1718776800,0.632
1718777700,0.526
1718778600,0.565
1718779500,1.031
1718780400,1.599
1718781300,1.11
1718782200,1.266
1718783100,0.743
1718784000,0.571
1718784900,1.761
1718785800,2.838
1718786700,1.14
1718787600,3.0
1718788500,4.001
1718789400,3.165
1718790300,0.681
1718791200,0.608
1718792100,1.186
1718793000,1.84
1718793900,0.822
1718794800,0.578
1718795700,0.47
1718796600,0.504
1718797500,0.502
1718798400,0.484
1718799300,0.473
1718800200,0.461
1718801100,0.431
1718802000,0.511
1718802900,0.874
1718803800,1.382
1718804700,1.257
1718805600,1.275
1718806500,1.329
1718807400,1.273
1718808300,1.297
1718809200,1.473
1718810100,1.316
1718811000,1.533
1718811900,1.579
1718812800,1.563
1718813700,1.626
1718814600,1.989
1718815500,1.854
1718816400,1.936
1718817300,1.738
1718818200,1.746
1718819100,1.912
1718820000,1.838
1718820900,2.097
1718821800,1.92
1718822700,2.133
1718823600,2.228
1718824500,4.278
1718825400,4.472
1718826300,4.781
1718827200,4.788
1718828100,4.742
1718829000,4.843
1718829900,4.348
1718830800,4.163
1718831700,4.054
1718832600,1.408
1718833500,1.361
1718834400,0.746
1718835300,1.076
1718836200,1.56
1718837100,1.65
1718838000,1.257
1718838900,0.769
1718839800,0.808
1718840700,1.163
1718841600,0.784
1718842500,0.988
1718843400,0.682
1718844300,0.568
1718845200,0.622
1718846100,0.66
1718847000,0.616
1718847900,0.558
1718848800,0.516
1718849700,0.543
1718850600,0.591
1718851500,0.532
1718852400,0.506
1718853300,0.581
1718854200,0.473
1718855100,0.544
1718856000,0.513
1718856900,0.511
1718857800,0.526
1718858700,0.45
1718859600,0.449
1718860500,0.523
1718861400,0.459
1718862300,0.46
1718863200,0.441
1718864100,0.523
1718865000,0.548
1718865900,0.471
1718866800,0.609
1718867700,1.262
1718868600,1.601
1718869500,2.057
1718870400,1.696
1718871300,1.631
1718872200,1.482
1718873100,1.266
1718874000,1.243
1718874900,1.541
1718875800,1.649
1718876700,1.527
1718877600,1.412
1718878500,1.781
1718879400,1.717
1718880300,1.726
1718881200,1.509
1718882100,1.467
1718883000,1.616
1718883900,1.614
1718884800,1.694
1718885700,1.919
1718886600,1.828
1718887500,1.692
1718888400,1.668
1718889300,1.642
1718890200,1.592
1718891100,1.662
1718892000,1.714
1718892900,2.016
1718893800,1.894
1718894700,1.818
1718895600,1.525
1718896500,1.482
1718897400,1.479
1718898300,1.596
1718899200,2.486
1718900100,2.452
1718901000,2.602
1718901900,2.787
1718902800,2.714
1718903700,2.788
1718904600,2.269
1718905500,2.534
1718906400,3.423
1718907300,2.914
1718908200,3.189
1718909100,3.503
1718910000,3.417
1718910900,3.449
1718911800,3.828
1718912700,3.044
1718913600,3.583
1718914500,3.138
1718915400,3.014
1718916300,3.376
1718917200,3.455
1718918100,3.576
1718919000,3.811
1718919900,3.476
1718920800,3.567
1718921700,2.836
1718922600,2.546
1718923500,2.383
1718924400,2.084
1718925300,1.621
1718926200,1.157
1718927100,0.797
1718928000,0.913
1718928900,0.791
1718929800,0.826
1718930700,0.757
1718931600,0.746
1718932500,0.692
1718933400,0.724
1718934300,0.652
1718935200,0.663
1718936100,0.716
1718937000,0.703
1718937900,0.702
1718938800,0.627
1718939700,0.614
1718940600,0.725
1718941500,0.649
1718942400,0.71
1718943300,0.585
1718944200,0.62
1718945100,0.607
1718946000,0.578
1718946900,0.579
1718947800,0.618
1718948700,0.582
1718949600,0.522
1718950500,0.456
1718951400,0.496
1718952300,0.526
1718953200,1.264
1718954100,0.993
1718955000,1.534
1718955900,1.591
1718956800,2.014
1718957700,1.768
1718958600,1.715
1718959500,1.647
1718960400,1.854
1718961300,1.763
1718962200,1.876
1718963100,1.865
1718964000,2.353
1718964900,1.961
1718965800,1.844
1718966700,1.887
1718967600,1.947
1718968500,2.837
1718969400,2.226
1718970300,2.01
1718971200,2.269
1718972100,1.674
1718973000,1.369
1718973900,1.292
1718974800,1.31
1718975700,1.376
1718976600,1.379
1718977500,1.333
1718978400,1.359
1718979300,1.543
1718980200,1.414
1718981100,1.252
1718982000,1.144
1718982900,0.95
1718983800,0.737
1718984700,0.617
1718985600,0.681
1718986500,0.724
1718987400,1.425
1718988300,3.266
1718989200,3.999
1718990100,4.074
1718991000,4.07
1718991900,4.28
1718992800,4.478
1718993700,4.194
1718994600,3.948
1718995500,4.1
1718996400,4.498
1718997300,4.907
1718998200,4.684
1718999100,4.653
1719000000,4.531
1719000900,4.568
1719001800,4.567
1719002700,4.593
1719003600,4.418
1719004500,4.321
1719005400,4.292
1719006300,4.344
1719007200,4.334
1719008100,4.291
1719009000,4.269
1719009900,3.416
1719010800,1.419
1719011700,1.412
1719012600,1.385
1719013500,0.804
1719014400,0.775
1719015300,0.819
1719016200,0.888
1719017100,0.829
1719018000,0.802
1719018900,0.83
1719019800,0.832
1719020700,0.758
1719021600,0.784
1719022500,0.815
1719023400,0.821
1719024300,0.751
1719025200,0.753
1719026100,0.815
1719027000,0.832
1719027900,0.736
1719028800,0.785
1719029700,0.85
1719030600,0.841
1719031500,0.745
1719032400,0.803
1719033300,0.807
1719034200,0.821
1719035100,0.815
1719036000,0.774
1719036900,0.822
1719037800,0.875
1719038700,0.821
1719039600,0.794
1719040500,0.908
1719041400,0.849
1719042300,0.861
1719043200,0.886
1719044100,0.905
1719045000,1.597
1719045900,1.573
1719046800,1.59
1719047700,1.71
1719048600,1.699
1719049500,1.724
1719050400,1.799
1719051300,1.827
1719052200,1.736
1719053100,1.745
1719054000,1.731
1719054900,1.759
1719055800,1.779
1719056700,1.744
1719057600,1.754
1719058500,1.748
1719059400,1.871
1719060300,1.774
1719061200,1.777
1719062100,1.724
1719063000,1.809
1719063900,1.745
1719064800,1.672
1719065700,1.28
1719066600,1.741
1719067500,1.517
1719068400,1.586
1719069300,1.647
1719070200,1.701
1719071100,1.674
1719072000,1.655
1719072900,1.603
1719073800,1.664
1719074700,1.658
1719075600,1.636
1719076500,1.597
1719077400,1.669
1719078300,1.653
1719079200,1.597
1719080100,1.593
1719081000,1.621
1719081900,1.747
1719082800,1.742
1719083700,1.721
1719084600,1.652
1719085500,1.677
1719086400,1.632
1719087300,1.643
1719088200,1.081
1719089100,0.672
1719090000,0.879
1719090900,0.955
1719091800,1.084
1719092700,1.401
1719093600,1.064
1719094500,1.12
1719095400,1.805
1719096300,3.376
1719097200,3.724
1719098100,3.296
1719099000,3.266
1719099900,3.33
1719100800,3.295
1719101700,3.24
1719102600,1.624
1719103500,0.366
1719104400,0.57
1719105300,0.627
1719106200,0.604
1719107100,0.537
1719108000,0.425
1719108900,0.558
1719109800,0.545
1719110700,0.541
1719111600,0.458
1719112500,0.449
1719113400,0.53
1719114300,0.544
1719115200,0.544
1719116100,0.424
1719117000,0.486
1719117900,0.442
1719118800,0.48
1719119700,0.452
1719120600,0.481
1719121500,0.449
1719122400,0.486
1719123300,0.513
1719124200,0.458
1719125100,0.452
1719126000,0.785
1719126900,0.58
1719127800,0.48
1719128700,0.492
1719129600,0.579
1719130500,0.625
1719131400,0.56
1719132300,0.601
1719133200,0.524
1719134100,0.641
1719135000,0.763
1719135900,0.787
1719136800,0.757
1719137700,0.782
1719138600,0.68
1719139500,0.675
1719140400,0.682
1719141300,0.745
1719142200,0.605
1719143100,0.685
1719144000,1.17
1719144900,1.15
1719145800,0.86
1719146700,0.666
1719147600,0.752
1719148500,1.076
1719149400,1.525
1719150300,1.526
1719151200,1.855
1719152100,2.031
1719153000,1.905
1719153900,1.866
1719154800,1.858
1719155700,1.827
1719156600,2.376
1719157500,1.67
1719158400,2.932
1719159300,3.042
1719160200,2.615
1719161100,2.517
1719162000,2.428
1719162900,2.744
1719163800,2.036
1719164700,1.491
1719165600,1.449
1719166500,1.749
1719167400,2.748
1719168300,2.765
1719169200,2.702
1719170100,2.606
1719171000,2.907
1719171900,2.54
1719172800,2.384
1719173700,2.171
1719174600,2.118
1719175500,2.258
1719176400,2.322
1719177300,2.311
1719178200,1.951
1719179100,1.397
1719180000,1.177
1719180900,0.693
1719181800,0.658
1719182700,0.676
1719183600,0.712
1719184500,0.774
1719185400,0.709
1719186300,0.558
1719187200,0.654
1719188100,0.609
1719189000,0.613
1719189900,0.551
1719190800,0.462
1719191700,0.669
1719192600,0.719
1719193500,0.6
1719194400,0.644
1719195300,0.532
1719196200,0.589
1719197100,0.568
1719198000,0.499
1719198900,0.456
1719199800,0.532
1719200700,0.488
1719201600,0.477
1719202500,0.45
1719203400,0.525
1719204300,0.46
1719205200,0.488
1719206100,0.455
1719207000,0.52
1719207900,0.536
1719208800,0.512
1719209700,0.474
1719210600,0.514
1719211500,0.616
1719212400,1.112
1719213300,0.693
1719214200,0.616
1719215100,0.674
1719216000,1.524
1719216900,1.758
1719217800,1.606
1719218700,1.261
1719219600,1.259
1719220500,1.208
1719221400,1.292
1719222300,1.305
1719223200,1.177
1719224100,1.389
1719225000,1.482
1719225900,1.592
1719226800,1.481
1719227700,1.407
1719228600,1.31
1719229500,1.429
1719230400,1.296
1719231300,1.285
1719232200,1.171
1719233100,1.234
1719234000,1.213
1719234900,1.485
1719235800,1.68
1719236700,1.662
1719237600,1.913
1719238500,2.081
1719239400,1.621
1719240300,1.568
1719241200,1.538
1719242100,1.396
1719243000,1.362
1719243900,1.449
1719244800,1.558
1719245700,1.505
1719246600,1.567
1719247500,1.393
1719248400,1.562
1719249300,1.659
1719250200,1.807
1719251100,1.659
1719252000,1.675
1719252900,1.574
1719253800,1.569
1719254700,1.561
1719255600,1.764
1719256500,1.885
1719257400,2.226
1719258300,2.044
1719259200,1.86
1719260100,1.454
1719261000,1.407
1719261900,1.412
1719262800,1.402
1719263700,1.464
1719264600,1.29
1719265500,1.161
1719266400,1.735
1719267300,1.684
1719268200,1.567
1719269100,1.447
1719270000,1.484
1719270900,1.478
1719271800,1.472
1719272700,1.502
1719273600,1.545
1719274500,1.361
1719275400,0.646
1719276300,0.745
1719277200,0.724
1719278100,0.612
1719279000,0.607
1719279900,0.575
1719280800,0.567
1719281700,0.577
1719282600,0.535
1719283500,0.501
1719284400,0.549
1719285300,0.519
1719286200,0.56
1719287100,0.531
1719288000,0.551
1719288900,0.482
1719289800,0.505
1719290700,0.551
1719291600,0.55
1719292500,0.521
1719293400,0.541
1719294300,0.608
1719295200,0.524
1719296100,0.581
1719297000,0.464
1719297900,0.477
1719298800,0.79
1719299700,0.6
1719300600,0.679
1719301500,0.573
1719302400,1.298
1719303300,2.199
1719304200,1.919
1719305100,1.789
1719306000,1.496
1719306900,1.256
1719307800,0.347
1719308700,0.316
1719309600,0.324
1719310500,0.419
1719311400,0.306
1719312300,0.301
1719313200,0.368
1719314100,0.382
1719315000,0.395
1719315900,0.438
1719316800,0.36
1719317700,0.377
1719318600,0.378
1719319500,0.64
1719320400,1.027
1719321300,1.06
1719322200,1.598
1719323100,1.945
1719324000,1.801
1719324900,1.748
1719325800,1.874
1719326700,1.667
1719327600,1.448
1719328500,1.982
1719329400,2.295
1719330300,2.501
1719331200,4.751
1719332100,4.889
1719333000,4.847
1719333900,4.933
1719334800,2.801
1719335700,0.059
1719336600,1.968
1719337500,2.035
1719338400,1.976
1719339300,1.951
1719340200,1.003
1719341100,0.0
1719342000,0.0
1719342900,0.0
1719343800,0.236
1719344700,1.682
1719345600,1.807
1719346500,1.757
1719347400,1.491
1719348300,1.594
1719349200,1.475
1719350100,1.409
1719351000,1.217
1719351900,1.347
1719352800,1.378
1719353700,1.145
1719354600,1.116
1719355500,1.159
1719356400,0.687
1719357300,2.867
1719358200,3.459
1719359100,3.247
1719360000,3.358
1719360900,3.348
1719361800,3.308
1719362700,3.206
1719363600,3.306
1719364500,3.261
1719365400,3.317
1719366300,3.312
1719367200,3.192
1719368100,3.243
1719369000,1.548
1719369900,0.412
1719370800,0.555
1719371700,0.459
1719372600,0.466
1719373500,0.463
1719374400,0.482
1719375300,0.398
1719376200,0.48
1719377100,0.427
1719378000,0.4
1719378900,0.384
1719379800,0.572
1719380700,0.526
1719381600,0.496
1719382500,0.549
1719383400,0.539
1719384300,1.097
1719385200,1.14
1719386100,0.737
1719387000,0.855
1719387900,0.813
1719388800,0.673
1719389700,1.838
1719390600,2.056
1719391500,1.908
1719392400,1.62
1719393300,1.479
1719394200,1.33
1719395100,1.706
1719396000,1.492
1719396900,1.149
1719397800,1.402
1719398700,1.201
1719399600,1.437
1719400500,1.391
1719401400,1.48
1719402300,1.633
1719403200,1.795
1719404100,1.991
1719405000,2.155
1719405900,2.49
1719406800,2.121
1719407700,1.94
1719408600,2.85
1719409500,2.201
1719410400,3.353
1719411300,4.059
1719412200,3.843
1719413100,3.521
1719414000,2.935
1719414900,3.278
1719415800,2.982
1719416700,2.145
1719417600,1.737
1719418500,1.958
1719419400,1.928
1719420300,2.096
1719421200,3.749
1719422100,4.851
1719423000,4.939
1719423900,4.861
1719424800,4.996
1719425700,5.451
1719426600,5.121
1719427500,4.733
1719428400,2.695
1719429300,2.262
1719430200,2.176
1719431100,1.469
1719432000,1.336
1719432900,1.362
1719433800,1.265
1719434700,1.184
1719435600,1.33
1719436500,1.407
1719437400,1.853
1719438300,1.331
1719439200,1.257
1719440100,0.797
1719441000,0.718
1719441900,1.423
1719442800,1.868
1719443700,1.877
1719444600,1.902
1719445500,1.785
1719446400,1.568
1719447300,1.499
1719448200,1.493
1719449100,1.61
1719450000,1.499
1719450900,1.399
1719451800,1.374
1719452700,1.389
1719453600,1.37
1719454500,1.314
1719455400,1.351
1719456300,1.339
1719457200,1.3
1719458100,1.394
1719459000,1.331
1719459900,1.382
1719460800,1.311
1719461700,1.307
1719462600,1.366
1719463500,1.387
1719464400,1.283
1719465300,1.291
1719466200,1.284
1719467100,1.379
1719468000,1.329
1719468900,1.31
1719469800,1.037
1719470700,0.557
1719471600,0.662
1719472500,0.66
1719473400,0.885
1719474300,1.373
1719475200,1.594
1719476100,1.702
1719477000,1.666
1719477900,1.853
1719478800,1.769
1719479700,1.425
1719480600,0.654
1719481500,0.855
1719482400,0.596
1719483300,0.511
1719484200,0.61
1719485100,0.522
1719486000,0.541
1719486900,1.322
1719487800,1.341
1719488700,1.372
1719489600,0.965
1719490500,1.24
1719491400,0.743
1719492300,1.055
1719493200,2.176
1719494100,2.612
1719495000,2.343
1719495900,2.51
1719496800,2.29
1719497700,1.892
1719498600,1.656
1719499500,1.784
1719500400,1.939
1719501300,1.926
1719502200,1.903
1719503100,1.866
1719504000,1.983
1719504900,1.961
1719505800,2.116
1719506700,2.281
1719507600,2.129
1719508500,2.018
1719509400,2.405
1719510300,1.94
1719511200,1.807
1719512100,1.787
1719513000,1.866
1719513900,2.166
1719514800,2.071
1719515700,2.641
1719516600,2.104
1719517500,1.605
1719518400,1.862
1719519300,1.699
1719520200,1.762
1719521100,1.472
1719522000,1.782
1719522900,1.13
1719523800,1.289
1719524700,1.86
1719525600,4.012
1719526500,4.403
1719527400,4.821
1719528300,4.664
1719529200,4.45
1719530100,4.267
1719531000,4.224
1719531900,4.345
1719532800,4.213
1719533700,4.037
1719534600,3.654
1719535500,3.486
1719536400,3.356
1719537300,3.45
1719538200,3.37
1719539100,3.333
1719540000,3.353
1719540900,1.029
1719541800,0.461
1719542700,0.507
1719543600,0.48
1719544500,0.491
1719545400,0.457
1719546300,0.505
1719547200,0.47
1719548100,0.462
1719549000,0.49
1719549900,0.519
1719550800,0.443
1719551700,0.437
1719552600,0.496
1719553500,0.496
1719554400,0.447
1719555300,0.485
1719556200,0.481
1719557100,0.619
1719558000,0.528
1719558900,0.605
1719559800,0.759
1719560700,0.809
1719561600,2.026
1719562500,2.18
1719563400,1.992
1719564300,2.473
1719565200,2.299
1719566100,2.208
1719567000,2.285
1719567900,2.199
1719568800,3.427
1719569700,3.534
1719570600,3.658
1719571500,3.279
1719572400,3.183
1719573300,3.017
1719574200,2.435
1719575100,2.536
1719576000,2.845
1719576900,3.181
1719577800,3.117
1719578700,2.773
1719579600,2.835
1719580500,2.803
1719581400,2.402
1719582300,2.387
1719583200,2.19
1719584100,2.22
1719585000,2.14
1719585900,2.131
1719586800,2.85
1719587700,2.581
1719588600,3.049
1719589500,3.192
1719590400,3.149
1719591300,2.792
1719592200,2.85
1719593100,3.193
1719594000,3.807
1719594900,3.296
1719595800,2.064
1719596700,2.116
1719597600,3.372
1719598500,5.244
1719599400,5.255
1719600300,5.348
1719601200,5.176
1719602100,5.451
1719603000,4.804
1719603900,4.718
1719604800,4.753
1719605700,4.727
1719606600,4.723
1719607500,4.683
1719608400,4.626
1719609300,4.605
1719610200,3.354
1719611100,2.102
1719612000,2.101
1719612900,2.115
1719613800,2.105
1719614700,2.117
1719615600,2.043
1719616500,2.063
1719617400,2.038
1719618300,1.497
1719619200,1.541
1719620100,1.564
1719621000,1.595
1719621900,1.49
1719622800,1.516
1719623700,1.191
1719624600,1.166
1719625500,1.121
1719626400,1.115
1719627300,1.08
1719628200,1.081
1719629100,1.046
1719630000,1.071
1719630900,1.016
1719631800,1.073
1719632700,1.013
1719633600,1.053
1719634500,0.975
1719635400,1.012
1719636300,1.038
1719637200,1.044
1719638100,0.991
1719639000,0.981
1719639900,0.985
1719640800,1.022
1719641700,1.006
1719642600,1.091
1719643500,1.056
1719644400,1.026
1719645300,1.08
1719646200,1.477
1719647100,1.508
1719648000,1.552
1719648900,1.529
1719649800,2.092
1719650700,2.079
1719651600,2.219
1719652500,2.178
1719653400,2.229
1719654300,2.247
1719655200,2.256
1719656100,2.258
1719657000,2.244
1719657900,2.249
1719658800,2.308
1719659700,2.335
1719660600,2.325
1719661500,2.323
1719662400,2.305
1719663300,2.363
1719664200,2.347
1719665100,2.37
1719666000,2.336
1719666900,2.38
1719667800,2.374
1719668700,2.484
1719669600,2.295
1719670500,2.037
1719671400,2.135
1719672300,2.011
1719673200,2.009
1719674100,1.971
1719675000,2.0
1719675900,1.977
1719676800,2.259
1719677700,2.085
1719678600,2.17
1719679500,2.162
1719680400,2.208
1719681300,2.239
1719682200,2.213
1719683100,2.195
1719684000,2.198
1719684900,2.058
1719685800,2.053
1719686700,2.098
1719687600,2.112
1719688500,2.118
1719689400,2.15
1719690300,2.123
1719691200,2.039
1719692100,2.088
1719693000,1.63
1719693900,1.352
1719694800,1.392
1719695700,1.441
1719696600,1.418
1719697500,1.609
1719698400,1.638
1719699300,1.603
1719700200,1.731
1719701100,2.07
1719702000,2.138
1719702900,1.592
1719703800,1.09
1719704700,1.046
1719705600,0.964
1719706500,0.964
1719707400,1.268
1719708300,0.983
1719709200,0.773
1719710100,1.12
1719711000,1.1
1719711900,0.779
1719712800,0.762
1719713700,0.549
1719714600,0.557
1719715500,0.698
1719716400,0.64
1719717300,0.544
1719718200,0.562
1719719100,0.685
1719720000,1.09
1719720900,1.229
1719721800,0.954
1719722700,1.034
1719723600,0.634
1719724500,0.587
1719725400,0.57
1719726300,0.672
1719727200,0.633
1719728100,0.689
1719729000,0.574
1719729900,0.615
1719730800,0.764
1719731700,0.872
1719732600,0.937
1719733500,0.99
1719734400,1.088
1719735300,0.784
1719736200,0.967
1719737100,1.221
1719738000,1.154
1719738900,1.241
1719739800,1.505
1719740700,1.271
1719741600,1.377
1719742500,1.291
1719743400,1.25
1719744300,1.344
1719745200,1.283
1719746100,1.236
1719747000,1.314
1719747900,1.311
1719748800,1.421
1719749700,1.444
1719750600,1.351
1719751500,1.465
1719752400,1.379
1719753300,1.332
1719754200,1.335
1719755100,1.415
1719756000,1.375
1719756900,1.375
1719757800,1.496
1719758700,1.378
1719759600,1.407
1719760500,2.028
1719761400,1.966
1719762300,2.002
1719763200,2.305
1719764100,2.302
1719765000,2.247
1719765900,1.894
1719766800,1.504
1719767700,1.442
1719768600,1.482
1719769500,1.56
1719770400,1.535
1719771300,1.514
1719772200,1.583
1719773100,1.51
1719774000,1.407
1719774900,1.414
1719775800,1.453
1719776700,1.353
1719777600,1.718
1719778500,1.673
1719779400,1.292
1719780300,1.354
1719781200,1.754
1719782100,1.711
1719783000,1.324
1719783900,1.621
1719784800,1.873
1719785700,1.9
1719786600,1.43
1719787500,1.346
1719788400,1.562
1719789300,2.003
1719790200,1.979
1719791100,1.541
1719792000,1.49
1719792900,0.896
1719793800,0.562
1719794700,0.53
1719795600,0.549
1719796500,0.563
1719797400,0.633
1719798300,0.568
1719799200,0.653
1719800100,0.539
1719801000,0.55
1719801900,0.604
1719802800,0.501
1719803700,0.479
1719804600,0.496
1719805500,0.606
1719806400,0.57
1719807300,0.544
1719808200,0.541
1719809100,0.562
1719810000,0.562
1719810900,0.587
1719811800,0.488
1719812700,0.593
1719813600,0.522
1719814500,0.56
1719815400,0.613
1719816300,0.584
1719817200,0.643
1719818100,0.687
1719819000,0.728
1719819900,0.788
1719820800,0.724
1719821700,0.65
1719822600,0.668
1719823500,0.762
1719824400,0.633
1719825300,1.63
1719826200,1.709
1719827100,1.684
1719828000,1.535
1719828900,1.416
1719829800,1.305
1719830700,1.377
1719831600,1.526
1719832500,2.084
1719833400,1.423
1719834300,1.257
1719835200,1.41
1719836100,1.318
1719837000,1.268
1719837900,1.335
1719838800,1.288
1719839700,1.363
1719840600,1.36
1719841500,1.805
1719842400,2.048
1719843300,1.657
1719844200,1.373
1719845100,1.981
1719846000,2.101
1719846900,2.058
1719847800,2.15
1719848700,2.195
1719849600,2.015
1719850500,2.179
1719851400,2.245
1719852300,2.01
1719853200,1.587
1719854100,1.496
1719855000,2.068
1719855900,1.869
1719856800,1.734
1719857700,1.497
1719858600,1.517
1719859500,1.536
1719860400,1.446
1719861300,1.454
1719862200,3.573
1719863100,3.981
1719864000,4.077
1719864900,4.058
1719865800,3.831
1719866700,3.784
1719867600,3.917
1719868500,3.849
1719869400,1.274
1719870300,1.797
1719871200,3.169
1719872100,2.414
1719873000,0.509
1719873900,0.57
1719874800,0.6
1719875700,1.131
1719876600,1.354
1719877500,1.405
1719878400,1.197
1719879300,1.034
1719880200,0.925
1719881100,0.841
1719882000,0.694
1719882900,0.584
1719883800,0.661
1719884700,0.683
1719885600,0.575
1719886500,0.597
1719887400,0.605
1719888300,0.779
1719889200,0.631
1719890100,0.568
1719891000,0.563
1719891900,0.593
1719892800,0.645
1719893700,0.55
1719894600,0.553
1719895500,0.611
1719896400,0.551
1719897300,0.556
1719898200,0.562
1719899100,0.581
1719900000,0.529
1719900900,0.552
1719901800,0.562
1719902700,0.54
1719903600,0.555
1719904500,0.622
1719905400,0.633
1719906300,0.603
1719907200,0.58
1719908100,0.602
1719909000,1.025
1719909900,1.312
1719910800,1.272
1719911700,0.914
1719912600,1.229
1719913500,1.254
1719914400,1.648
1719915300,1.527
1719916200,1.205
1719917100,0.494
1719918000,0.614
1719918900,0.535
1719919800,0.562
1719920700,0.603
1719921600,0.511
1719922500,1.458
1719923400,1.564
1719924300,1.598
1719925200,1.722
1719926100,2.293
1719927000,2.031
1719927900,2.218
1719928800,2.77
1719929700,2.29
1719930600,2.105
1719931500,2.285
1719932400,2.145
1719933300,1.956
1719934200,2.072
1719935100,2.403
1719936000,2.471
1719936900,2.224
1719937800,2.952
1719938700,3.008
1719939600,2.786
1719940500,2.393
1719941400,2.156
1719942300,2.165
1719943200,2.042
1719944100,1.814
1719945000,1.938
1719945900,2.277
1719946800,2.506
1719947700,2.569
1719948600,2.023
1719949500,1.52
1719950400,1.426
1719951300,1.27
1719952200,1.284
1719953100,1.151
1719954000,0.636
1719954900,0.616
1719955800,0.599
1719956700,0.642
1719957600,0.607
1719958500,0.6
1719959400,0.665
1719960300,0.557
